coords-transformattr-03-f	f	coords-transformattr-03-f.svg		http://dev.w3.org/SVG/profiles/1.1F2/publish/coords.html#TransformAttribute	
coords-transformattr-04-f	f	coords-transformattr-04-f.svg		http://dev.w3.org/SVG/profiles/1.1F2/publish/coords.html#TransformAttribute	
coords-transformattr-05-f	f	coords-transformattr-05-f.svg		http://dev.w3.org/SVG/profiles/1.1F2/publish/coords.html#TransformAttribute	
coords-units-01-b	b	coords-units-01-b.svg	7.10	http://www.w3.org/TR/SVG11/coords.html#Units	Units
coords-units-02-b	b	coords-units-02-b.svg	7.10	http://www.w3.org/TR/SVG11/coords.html#Units	Units
coords-units-03-b	b	coords-units-03-b.svg	7.10	http://www.w3.org/TR/SVG11/coords.html#Units	Units
coords-viewattr-01-b	b	coords-viewattr-01-b.svg	7.7	http://www.w3.org/TR/SVG11/coords.html#ViewBoxAttribute	The viewBox attribute
coords-viewattr-02-b	b	coords-viewattr-02-b.svg	7.7	http://www.w3.org/TR/SVG11/coords.html#ViewBoxAttribute	The viewBox attribute
coords-viewattr-03-b	b	coords-viewattr-03-b.svg	7.7	http://www.w3.org/TR/SVG11/coords.html#ViewBoxAttribute	The viewBox attribute
coords-viewattr-04-f	f	coords-viewattr-04-f.svg	7.7	http://www.w3.org/TR/SVG11/coords.html#ViewBoxAttribute	The viewBox attribute
extend-namespace-01-f	f	extend-namespace-01-f.svg	23.1	http://www.w3.org/TR/SVG11/extend.html#ForeignNamespaces	Foreign namespaces and private data
filters-background-01-f	f	filters-background-01-f.svg		http://www.w3.org/TR/SVG11/filters.html#AccessingBackgroundImage	
filters-blend-01-b	b	filters-blend-01-b.svg	15.9	http://www.w3.org/TR/SVG11/filters.html#feBlendElement	Filter primitive 'feBlend'
filters-color-01-b	b	filters-color-01-b.svg	15.10	http://www.w3.org/TR/SVG11/filters.html#feColorMatrixElement	Filter primitive 'feColorMatrix'
filters-color-02-b	b	filters-color-02-b.svg	15.10	http://www.w3.org/TR/SVG11/filters.html#feColorMatrixElement	Filter primitive 'feColorMatrix'
filters-composite-02-b	b	filters-composite-02-b.svg	15.12	http://www.w3.org/TR/SVG11/filters.html#feCompositeElement	Filter primitive 'feComposite'
